Contrast,Correlation,Energy,Homogeneity,R_mean,G_mean,B_mean,H_mean,S_mean,V_mean,Area,Perimeter,Mean,StdDev,Label
41.44301877317105,0.6080656505579041,0.631969973787129,0.8698060576609096,57.635162353515625,57.635162353515625,57.635162353515625,0.0,0.0,57.635162353515625,24674,1384.0142809152603,3.336395263671875,7.266275834023257,psoriasis
448.9492898542753,0.8928528697739229,0.5017935174873244,0.6755639156434128,122.45718383789062,122.45718383789062,122.45718383789062,0.0,0.0,122.45718383789062,31846,2368.1778346300125,41.4990234375,45.72430230802971,psoriasis
522.5721750222638,0.8229950058203779,0.7602386275465621,0.8009927615490638,128.07540893554688,128.07540893554688,128.07540893554688,0.0,0.0,128.07540893554688,14607,3253.505822300911,18.952301025390625,38.489613683779304,psoriasis
932.9339992245375,0.8024770137244952,0.3674865323651842,0.4709519220410404,104.4251708984375,104.4251708984375,104.4251708984375,0.0,0.0,104.4251708984375,39282,3033.439808011055,52.810394287109375,48.59458775770825,psoriasis
383.0333781671687,0.7405665370507448,0.7458162518121936,0.8018818274443893,144.1256866455078,144.1256866455078,144.1256866455078,0.0,0.0,144.1256866455078,15775,3000.2266063690186,12.3748779296875,27.20150501323592,psoriasis
88.99883068194863,0.7867328922470695,0.7345504947595252,0.8120419249562085,83.18389892578125,83.18389892578125,83.18389892578125,0.0,0.0,83.18389892578125,17031,2053.761534333229,6.68408203125,14.447018998616839,psoriasis
43.87519536778423,0.6423750028793986,0.4762051276401827,0.8598382588137766,35.62321472167969,35.62321472167969,35.62321472167969,0.0,0.0,35.62321472167969,35968,1720.5828207731247,4.4147796630859375,7.8102594877289855,psoriasis
684.4451341050662,0.8410635245885254,0.745692628257688,0.7761069359804972,165.65542602539062,165.65542602539062,165.65542602539062,0.0,0.0,165.65542602539062,15643,2634.510875225067,24.491348266601562,46.541021009140856,psoriasis
816.9728175200927,0.8353616813138652,0.5232031346616166,0.6038342204525408,139.9473114013672,139.9473114013672,139.9473114013672,0.0,0.0,139.9473114013672,29829,3783.995279431343,41.104156494140625,49.838373263183776,psoriasis
52.850918976038685,0.8416541537252233,0.7506058603868964,0.8893112462803636,118.46775817871094,118.46775817871094,118.46775817871094,0.0,0.0,118.46775817871094,16293,1379.1442232131958,4.9554901123046875,12.947259092773464,psoriasis
161.41286920186582,0.7511809988199929,0.6987310067055515,0.8311004010469892,106.19425964355469,106.19425964355469,106.19425964355469,0.0,0.0,106.19425964355469,19279,1946.8670922517776,8.787704467773438,18.00110594520657,psoriasis
731.2309191428058,0.8839929901413299,0.5335711019893584,0.6248189162303431,147.02789306640625,147.02789306640625,147.02789306640625,0.0,0.0,147.02789306640625,29543,3198.7047466039658,47.86534118652344,56.046934981646956,psoriasis
1088.9161318446177,0.8386164129117399,0.6824526822610822,0.7375181679596629,164.29977416992188,164.29977416992188,164.29977416992188,0.0,0.0,164.29977416992188,19290,3725.9637520313263,36.20820617675781,58.15731943718369,psoriasis
235.93219537649244,0.7814673080968595,0.8012786573794581,0.8455237801493587,100.74870300292969,100.74870300292969,100.74870300292969,0.0,0.0,100.74870300292969,12112,1957.4945089817047,9.032379150390625,23.223287776396077,psoriasis
883.2354708913876,0.7929804632881788,0.5061429459077605,0.5574703936290649,123.25274658203125,123.25274658203125,123.25274658203125,0.0,0.0,123.25274658203125,30432,3707.995281457901,38.07038879394531,46.16623080066791,psoriasis
257.18027040789286,0.8014599571132535,0.6384720744452439,0.7694118873182021,103.21894836425781,103.21894836425781,103.21894836425781,0.0,0.0,103.21894836425781,22921,3203.9423345327377,13.97894287109375,25.4442063671086,psoriasis
